segment,dongle,platform,mean_v,max_v,engaged_frac,rlog_url
aebd8f1d4ea16066/000000d3--d2e901d912--5,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.24456251780192,40.44728088378906,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000d3--d2e901d912/5/rlog.zst
059878a793f8f288/000006f9--86ff897904--9,059878a793f8f288,VOLKSWAGEN_ID4_MK1,16.656086325645447,21.09226417541504,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f9--86ff897904/9/rlog.zst
aebd8f1d4ea16066/0000010c--c985ca771f--3,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.11901386260986,35.31290817260742,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010c--c985ca771f/3/rlog.zst
059878a793f8f288/000006ef--e7ca067163--5,059878a793f8f288,VOLKSWAGEN_ID4_MK1,16.611414720863102,26.75675392150879,0.6666666666666666,http://data-fallback.comma.life:8080/059878a793f8f288/000006ef--e7ca067163/5/rlog.zst
aebd8f1d4ea16066/00000100--57c2f07162--0,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.091212908565375,40.70683288574219,0.462478184991274,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/00000100--57c2f07162/0/rlog.zst
059878a793f8f288/000006ef--e7ca067163--8,059878a793f8f288,VOLKSWAGEN_ID4_MK1,16.58687023435954,30.90933609008789,0.3466666666666667,http://data-fallback.comma.life:8080/059878a793f8f288/000006ef--e7ca067163/8/rlog.zst
aebd8f1d4ea16066/0000011a--737f45313a--8,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,34.00642863591512,35.29102325439453,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000011a--737f45313a/8/rlog.zst
059878a793f8f288/00000700--3467469156--7,059878a793f8f288,VOLKSWAGEN_ID4_MK1,16.486915866533916,20.61212921142578,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/00000700--3467469156/7/rlog.zst
aebd8f1d4ea16066/0000010c--c985ca771f--6,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,33.997050043741865,38.812583923339844,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/0000010c--c985ca771f/6/rlog.zst
059878a793f8f288/000006f3--84ccc2cf81--14,059878a793f8f288,VOLKSWAGEN_ID4_MK1,16.43417634487152,21.25062370300293,1.0,http://data-fallback.comma.life:8080/059878a793f8f288/000006f3--84ccc2cf81/14/rlog.zst
aebd8f1d4ea16066/000000a8--074a94c8eb--8,aebd8f1d4ea16066,VOLKSWAGEN_ID4_MK1,33.94347359021505,35.375274658203125,1.0,http://data-fallback.comma.life:8080/aebd8f1d4ea16066/000000a8--074a94c8eb/8/rlog.zst
